"control_number","specific","generic","qty","origin","description","ship_date"
"2014571229","SOUTHERN","REEDBUCK",1,"ZA","TRO","2014-09-07"
"2014571229","MOUNTAIN","REEDBUCK",1,"ZA","TRO","2014-09-07"
"2014571229","","SPRINGBOK",1,"ZA","TRO","2014-09-07"
"2014571229","","BLESBOK",1,"ZA","TRO","2014-09-07"
"2014571258","RED DISCUS","FISH",310,"TH","LIV","2014-09-29"
"2014571262","ROCKY MT BIGHORN","SHEEP",1,"CA","TRO","2014-10-10"
"2014571300","","MALLARD",20,"CA","TRO","2014-10-23"
"2014571300","NORTHERN","PINTAIL",1,"CA","TRO","2014-10-23"
"2014571300","GRTR WHITE-FRONTED","GOOSE",1,"CA","TRO","2014-10-23"
"2014571304","","MALLARD",20,"CA","TRO","2014-10-29"
"2014571307","NORTHERN","PINTAIL",1,"CA","TRO","2014-10-23"
"2014571307","","MALLARD",19,"CA","TRO","2014-10-23"
"2014571312","SHARP-TAILED","GROUSE",4,"CA","TRO","2014-10-23"
"2014571312","","MALLARD",20,"CA","TRO","2014-10-23"
"2014571312","NORTHERN","PINTAIL",1,"CA","TRO","2014-10-23"
"2014571315","","MALLARD",20,"CA","TRO","2014-10-23"
"2014571315","NORTHERN","PINTAIL",1,"CA","TRO","2014-10-23"
"2014571316","","MALLARD",20,"CA","TRO","2014-10-23"
"2014571316","NORTHERN","PINTAIL",1,"CA","TRO","2014-10-23"
"2014571329","","SPRINGBOK",5,"ZA","TRO","2014-11-13"
"2014571329","BURCHELL'S","ZEBRA",1,"ZA","TRO","2014-11-13"
"2014571329","COMMON","ELAND",1,"ZA","TRO","2014-11-13"
"2014571329","","GEMSBOK",1,"ZA","TRO","2014-11-13"
"2014571329","DESERT","WARTHOG",1,"ZA","TRO","2014-11-13"
"2014571329","GREATER","KUDU",1,"ZA","TRO","2014-11-13"
"2014571329","BLACK","WILDEBEEST",1,"ZA","TRO","2014-11-13"
"2014571650","CAPE","ROBIN-CHAT",6,"ZA","FEA","2014-11-22"
"2014571650","KARROO SCRUB","ROBIN",8,"ZA","FEA","2014-11-22"
"2014571650","CAPE","BULBUL",9,"ZA","FEA","2014-11-22"
"2014571650","GREY-BACKED","CISTICOLA",2,"ZA","FEA","2014-11-22"
"2014571650","KAROO","PRINIA",9,"ZA","FEA","2014-11-22"
"2014571650","BAR-THROATED","APALIS",3,"ZA","FEA","2014-11-22"
"2014571650","CAPE","WHITE-EYE",6,"ZA","FEA","2014-11-22"
"2014571650","CAPE","GRASSBIRD",1,"ZA","FEA","2014-11-22"
"2014571650","LAYARD'S","WARBLER",1,"ZA","FEA","2014-11-22"
"2014571650","CHESTNUT-VENTED","WARBLER",3,"ZA","FEA","2014-11-22"
"2014571650","YELLOW","CANARY",6,"ZA","FEA","2014-11-22"
"2014571650","WHITE-THROATED","CANARY",1,"ZA","FEA","2014-11-22"
"2014571650","CAPE","BUNTING",3,"ZA","FEA","2014-11-22"
"2014571650","","BOKMAKIERIE",2,"ZA","FEA","2014-11-22"
"2014571650","WHITE-BACKED","MOUSEBIRD",1,"ZA","FEA","2014-11-22"
"2014571650","RED-FACED","MOUSEBIRD",1,"ZA","FEA","2014-11-22"
"2014571667","ZAIRE DWARF CLAWED","FROG",150,"SG","LIV","2014-11-25"
"2014571667","CHERRY RED","SHRIMP",100,"SG","LIV","2014-11-25"
"2014571667","CHERRY RED","SHRIMP",500,"SG","LIV","2014-11-25"
"2014571667","ASIAN FAN","SHRIMP",25,"SG","LIV","2014-11-25"
"2014571667","","CARIDINA",100,"SG","LIV","2014-11-25"
"2014571667","","SHRIMP",100,"SG","LIV","2014-11-25"
"2014571667","","CARIDINA",75,"SG","LIV","2014-11-25"
"2014571667","","SHRIMP",200,"SG","LIV","2014-11-25"
"2014571667","","CARIDINA",500,"SG","LIV","2014-11-25"
"2014571669","COMMON","PHEASANT",288,"CN","FEA","2014-11-29"
"2014571669","SOUTHERN AFRICAN","OSTRICH",288,"ZA","FEA","2014-11-29"
"2014571669","COMMON","PHEASANT",288,"CN","FEA","2014-11-29"
"2014571670","","OYSTER",13800,"CN","SPR","2014-11-29"
"2014571721","CHACMA","BABOON",1,"NA","TRO","2014-11-09"
"2014571721","HARTMANN'S MT.","ZEBRA",1,"NA","TRO","2014-11-09"
"2014571721","","IMPALA",1,"NA","TRO","2014-11-09"
"2014571721","GREATER","KUDU",1,"NA","TRO","2014-11-09"
"2014571721","","GEMSBOK",2,"NA","TRO","2014-11-09"
"2014571721","","HARTEBEEST",1,"NA","TRO","2014-11-09"
"2014571721","","SPRINGBOK",2,"NA","TRO","2014-11-09"
"2014571721","DESERT","WARTHOG",2,"NA","TRO","2014-11-09"
"2014571721","BLACK","WILDEBEEST",1,"NA","TRO","2014-11-09"
"2014571723","HARTMANN'S MT.","ZEBRA",1,"NA","TRO","2014-11-09"
"2014571723","","IMPALA",1,"NA","TRO","2014-11-09"
"2014571723","","GEMSBOK",1,"NA","TRO","2014-11-09"
"2014571723","","SPRINGBOK",1,"NA","TRO","2014-11-09"
"2014571723","DESERT","WARTHOG",1,"NA","TRO","2014-11-09"
"2014571723","","GEMSBOK",1,"NA","TAI","2014-11-09"
"2014571743","","SPRINGBOK",2,"ZA","TRO","2014-11-21"
"2014571743","BLACK","WILDEBEEST",1,"ZA","TRO","2014-11-21"
"2014571787","AFRICAN","BUFFALO",1,"MZ","TRO","2014-11-20"
"2014571787","RED RIVER","HOG",1,"MZ","TRO","2014-11-20"
"2014571787","COMMON","ELAND",1,"MZ","TRO","2014-11-20"
"2014571787","BURCHELL'S","ZEBRA",1,"MZ","TRO","2014-11-20"
"2014571792","DOMESTIC WATER","BUFFALO",4,"AU","TRO","2014-11-22"
"2014571792","WILD","BOAR",1,"AU","TRO","2014-11-22"
"2014571797","HARTMANN'S MT.","ZEBRA",1,"NA","TRO","2014-11-20"
"2014571797","","IMPALA",1,"NA","TRO","2014-11-20"
"2014571797","","HARTEBEEST",1,"NA","TRO","2014-11-20"
"2014571797","","SPRINGBOK",2,"NA","TRO","2014-11-20"
"2014571797","BLACK","WILDEBEEST",2,"NA","TRO","2014-11-20"
"2014572314","STONE","SHEEP",1,"CA","SKP","2014-11-21"
"2014572436","GREAT PEARL","OYSTER",378,"IN","SPR","2014-11-30"
"2014572780","","CARACAL",1,"ZA","TRO","2014-11-12"
"2014572780","","SPRINGBOK",2,"ZA","TRO","2014-11-12"
"2014572780","COMMON","TSESSEBE",1,"ZA","TRO","2014-11-12"
"2014572780","","IMPALA",1,"ZA","TRO","2014-11-12"
"2014572780","COMMON","WARTHOG",1,"ZA","TRO","2014-11-12"
"2014572780","HELMETED","GUINEAFOWL",1,"ZA","TRO","2014-11-12"
"2014572783","","IMPALA",1,"ZA","TRO","2014-11-12"
"2014572783","COMMON","WARTHOG",6,"ZA","TRO","2014-11-12"
"2014572793","","IMPALA",1,"ZA","SKU","2014-11-12"
"2014572793","","SPRINGBOK",1,"ZA","SKU","2014-11-12"
"2014572793","BUSH","DUIKER",1,"ZA","TRO","2014-11-12"
"2014572793","SOUTHERN AFRICAN","OSTRICH",6,"ZA","EGG","2014-11-12"
"2014572793","","BLESBOK",1,"ZA","SKP","2014-11-12"
"2014572793","","SPRINGBOK",1,"ZA","SKP","2014-11-12"
"2014572793","","IMPALA",1,"ZA","SKP","2014-11-12"
"2014572793","","SPRINGBOK",1,"ZA","SKP","2014-11-12"
"2014572793","GREATER","KUDU",1,"ZA","SKP","2014-11-12"
"2014572793","","IMPALA",1,"ZA","SKP","2014-11-12"
"2014572793","SOUTHERN AFRICAN","OSTRICH",1,"ZA","FEA","2014-11-12"
"2014572895","SOUTHERN AFRICAN","OSTRICH",183150,"ZA","FEA","2014-11-25"
"2014572958","","SPRINGBOK",4,"ZA","TRO","2014-11-20"
"2014572958","","GEMSBOK",1,"ZA","TRO","2014-11-20"
"2014572958","","HARTEBEEST",1,"ZA","TRO","2014-11-20"
"2014572958","BURCHELL'S","ZEBRA",1,"ZA","TRO","2014-11-20"
"2014572981","","GEMSBOK",1,"ZA","TAI","2014-11-20"
"2014573672","GREAT PEARL","OYSTER",151,"PH","JWL","2014-11-29"
"2014573672","ABALONE","SHELL",114,"NZ","JWL","2014-11-29"
"2014573672","","OYSTER",42,"PF","JWL","2014-11-29"
"2014573672","","OYSTER",12,"PH","JWL","2014-11-29"
"2014573723","BLUE","WILDEBEEST",1,"ZA","TRO","2014-11-20"
"2014573723","","NYALA",1,"ZA","TRO","2014-11-20"
"2014573866","","MUSSEL",216,"TW","SPR","2014-11-28"
"2014573870","","MUSSEL",240,"TW","SPR","2014-11-28"
"2014574282","AMERICAN","BISON",1,"CA","SKU","2014-12-01"
"2014575288","VAAL","RHEBOK",1,"ZA","TRO","2014-11-16"
"2014575288","","CARACAL",1,"ZA","TRO","2014-11-16"
"2014575288","VERVET","MONKEY",1,"ZA","TRO","2014-11-16"
"2014575288","ROCK","HYRAX",3,"ZA","TRO","2014-11-16"
"2014575288","S. AFRICAN SPRING","HARE",3,"ZA","TRO","2014-11-16"
"2014575288","","HARE",3,"ZA","TRO","2014-11-16"
"2014575288","","MEERKAT",1,"ZA","TRO","2014-11-16"
"2014575288","YELLOW","MONGOOSE",1,"ZA","TRO","2014-11-16"
"2014575288","BUSH","DUIKER",1,"ZA","TRO","2014-11-16"
"2014575288","COMMON","GENET",2,"ZA","TRO","2014-11-16"
"2014575288","GREATER","KUDU",1,"ZA","TRO","2014-11-16"
"2014575288","","KLIPSPRINGER",1,"ZA","TRO","2014-11-16"
"2014575344","AFRICAN","ELEPHANT",1,"ZA","TRO","2014-11-03"
"2014575344","AFRICAN","ELEPHANT",3,"ZA","HAP","2014-11-03"
"2014575344","NILE","CROCODILE",1,"ZA","TRO","2014-11-03"
"2014575344","COMMON","HIPPOPOTAMUS",1,"ZA","TRO","2014-11-03"
"2014575344","COMMON","ELAND",1,"ZA","TRO","2014-11-03"
"2014575344","GREATER","KUDU",1,"ZA","TRO","2014-11-03"
"2014575344","","NYALA",1,"ZA","TRO","2014-11-03"
"2014575344","","HARTEBEEST",1,"ZA","TRO","2014-11-03"
"2014575344","SABLE","ANTELOPE",1,"ZA","TRO","2014-11-03"
"2014575344","COMMON","WARTHOG",1,"ZA","TRO","2014-11-03"
"2014575397","SOUTHERN WHITE","RHINOCEROS",1,"ZA","TRO","2014-11-03"
"2014575397","BLACK-BACKED","JACKAL",1,"ZA","TRO","2014-11-03"
"2014575397","","BLESBOK",3,"ZA","TRO","2014-11-03"
"2014575397","","GEMSBOK",1,"ZA","TRO","2014-11-03"
"2014575397","","GIRAFFE",1,"ZA","TRO","2014-11-03"
"2014575397","","IMPALA",1,"ZA","TRO","2014-11-03"
"2014575397","GREATER","KUDU",2,"ZA","TRO","2014-11-03"
"2014575397","","SPRINGBOK",1,"ZA","TRO","2014-11-03"
"2014575505","AFRICAN","ELEPHANT",1,"ZW","TRO","2014-11-20"
"2014575524","","MUSSEL",8392,"CN","SPR","2014-11-27"
"2014575583","","MUSSEL",120,"CN","SPR","2014-12-01"
"2014575590","","STARFISH",372,"PH","BOD","2014-12-03"
"2014575599","GREAT PEARL","OYSTER",170,"CN","SPR","2014-11-28"
"2014575599","TROCHA","SHELL",140,"CN","SPR","2014-11-28"
"2014575599","","OYSTER",3015,"CN","SPR","2014-11-28"
"2014575599","BAMBOO","CORAL",105,"CN","SPR","2014-11-28"
"2014575599","ABALONE","SHELL",1789,"CN","SPR","2014-11-28"
"2014576294","GREAT PEARL","OYSTER",446,"IN","SPR","2014-12-05"
"2014576314","TROCHA","SHELL",4000,"ID","SPR","2014-12-03"
"2014576317","TROCHA","SHELL",14500,"ID","SPR","2014-12-03"
"2014576319","TROCHA","SHELL",31900,"ID","SPR","2014-12-03"
"2014576320","UMBONIUM","SHELL",576,"IN","SPR","2014-12-05"
"2014576320","DOVE","SHELL",576,"IN","SPR","2014-12-05"
"2014576322","GREAT PEARL","OYSTER",492,"IN","SPR","2014-12-07"
"2014576323","GREAT PEARL","OYSTER",362,"IN","SPR","2014-12-07"
"2014577357","CRABS,LOBSTERS,","CRUSTACEANS",215,"PH","LIV","2014-12-04"
"2014577357","SHELLS","MOLLUSCS",278,"PH","LIV","2014-12-04"
"2014577364","ELEGANT","CORAL",10,"ID","LIV","2014-12-04"
"2014577364","CAT'S-EYE","CORAL",4,"ID","LIV","2014-12-04"
"2014577364","WHITE GRAPE","CORAL",30,"ID","LIV","2014-12-04"
"2014577364","CRYSTAL","CORAL",2,"ID","LIV","2014-12-04"
"2014577364","MUSHROOM","CORAL",20,"ID","LIV","2014-12-04"
"2014577364","HORN","CORAL",1,"ID","LIV","2014-12-04"
"2014577364","BRAIN","CORAL",10,"ID","LIV","2014-12-04"
"2014577364","BUBBLE","CORAL",9,"ID","LIV","2014-12-04"
"2014577364","DAISY","CORAL",14,"ID","LIV","2014-12-04"
"2014577364","BUBBLE","CORAL",6,"ID","LIV","2014-12-04"
"2014577364","DOUGHNUT","CORAL",6,"ID","LIV","2014-12-04"
"2014577364","CRATER","CORAL",16,"ID","LIV","2014-12-04"
"2014577364","DAISY","CORAL",8,"ID","LIV","2014-12-04"
"2014577364","ORGAN-PIPE","CORAL",2,"ID","LIV","2014-12-04"
"2014577364","STONY","CORAL",1,"ID","LIV","2014-12-04"
"2014577364","STAGHORN","CORAL",3,"ID","LIV","2014-12-04"
"2014577364","STONY","CORAL",119,"ID","ROC","2014-12-04"
"2014577364","STONY","CORAL",45,"ID","ROC","2014-12-04"
"2014577364","CRABS,LOBSTERS,","CRUSTACEANS",2,"ID","LIV","2014-12-04"
"2014577364","TORCH","CORAL",8,"ID","LIV","2014-12-04"
"2014577364","","CORAL",9,"ID","LIV","2014-12-04"
"2014577364","STAGHORN","CORAL",1,"ID","LIV","2014-12-04"
"2014577364","","CORAL",3,"ID","LIV","2014-12-04"
"2014577364","FEATHER","CORAL",2,"ID","LIV","2014-12-04"
"2014577364","DISK","CORAL",5,"ID","LIV","2014-12-04"
"2014577364","BRAIN","CORAL",14,"ID","LIV","2014-12-04"
"2014577364","FEATHER","CORAL",2,"ID","LIV","2014-12-04"
"2014577436","GREAT PEARL","OYSTER",197,"PH","JWL","2014-12-03"
"2014577436","ABALONE","SHELL",143,"NZ","JWL","2014-12-03"
"2014577436","","OYSTER",45,"PF","JWL","2014-12-03"
"2014577436","","SEA FAN",5,"CN","JWL","2014-12-03"
"2014577436","","OYSTER",32,"PH","JWL","2014-12-03"
"2014577451","","WATERBUCK",1,"ZA","TRO","2014-11-21"
"2014577451","","BUSHBUCK",1,"ZA","TRO","2014-11-21"
"2014577451","","KLIPSPRINGER",1,"ZA","TRO","2014-11-21"
"2014577451","","STEENBOK",1,"ZA","TRO","2014-11-21"
"2014577451","","IMPALA",1,"ZA","TRO","2014-11-21"
"2014577451","COMMON","WARTHOG",1,"ZA","TRO","2014-11-21"
"2014577488","HARTMANN'S MT.","ZEBRA",1,"NA","TRO","2014-12-02"
"2014577488","COMMON","ELAND",1,"NA","TRO","2014-12-02"
"2014577488","","IMPALA",1,"NA","TRO","2014-12-02"
"2014577488","GREATER","KUDU",1,"NA","TRO","2014-12-02"
"2014577488","","GEMSBOK",1,"NA","TRO","2014-12-02"
"2014577488","","HARTEBEEST",1,"NA","TRO","2014-12-02"
"2014577488","","SPRINGBOK",1,"NA","TRO","2014-12-02"
"2014577488","","STEENBOK",1,"NA","TRO","2014-12-02"
"2014577488","BLACK","WILDEBEEST",1,"NA","TRO","2014-12-02"
"2014577488","","KLIPSPRINGER",1,"NA","TRO","2014-12-02"
"2014577755","GREAT PEARL","OYSTER",197,"PH","JWL","2014-12-05"
"2014577755","ABALONE","SHELL",127,"NZ","JWL","2014-12-05"
"2014577755","","OYSTER",36,"PF","JWL","2014-12-05"
"2014577755","","SEA FAN",4,"CN","JWL","2014-12-05"
"2014577755","","OYSTER",31,"PH","JWL","2014-12-05"
"2014577840","","CLAM",600,"CN","SHE","2014-11-23"
"2014577896","CHACMA","BABOON",1,"ZW","SKU","2014-11-24"
"2014577896","VERVET","MONKEY",1,"ZW","SKU","2014-11-24"
"2014577899","BLUE","WILDEBEEST",1,"ZW","SKU","2014-11-24"
"2014577899","BLUE","WILDEBEEST",1,"ZW","TAI","2014-11-24"
"2014577899","BLUE","WILDEBEEST",1,"ZW","SKI","2014-11-24"
"2014577899","COMMON","ELAND",1,"ZW","SKU","2014-11-24"
"2014577899","","IMPALA",1,"ZW","SKU","2014-11-24"
"2014577899","","IMPALA",1,"ZW","LPS","2014-11-24"
"2014577899","GREATER","KUDU",1,"ZW","LPS","2014-11-24"
"2014577899","GREATER","KUDU",1,"ZW","SKU","2014-11-24"
"2014577899","GREATER","KUDU",2,"ZW","HOR","2014-11-24"
"2014577899","GREATER","KUDU",1,"ZW","SKI","2014-11-24"
"2014577899","DESERT","WARTHOG",1,"ZW","SKU","2014-11-24"
"2014577899","","WATERBUCK",1,"ZW","SKU","2014-11-24"
"2014577899","","WATERBUCK",1,"ZW","LPS","2014-11-24"
"2014577899","BURCHELL'S","ZEBRA",4,"ZW","FOO","2014-11-24"
"2014577899","BURCHELL'S","ZEBRA",1,"ZW","SKI","2014-11-24"
"2014577899","BURCHELL'S","ZEBRA",1,"ZW","LPS","2014-11-24"
"2014578216","","SHELL",312,"IN","SPR","2014-12-11"
"2014578218","GREAT PEARL","OYSTER",800,"VN","SPR","2014-12-10"
"2014578765","","ELK",6,"NZ","TRO","2014-11-23"
"2014578765","FALLOW","DEER",4,"NZ","TRO","2014-11-23"
"2014578847","BLUE","WILDEBEEST",1,"ZA","TRO","2014-11-23"
"2014578847","AFRICAN","BUFFALO",1,"ZA","TRO","2014-11-23"
"2014578847","BUSH","DUIKER",1,"ZA","TRO","2014-11-23"
"2014578847","","IMPALA",1,"ZA","TRO","2014-11-23"
"2014578847","GREATER","KUDU",1,"ZA","TRO","2014-11-23"
"2014578847","","STEENBOK",1,"ZA","TRO","2014-11-23"
"2014578847","COMMON","WARTHOG",1,"ZA","TRO","2014-11-23"
"2014578847","","HARTEBEEST",1,"ZA","TRO","2014-11-23"
"2014578847","BLACK","WILDEBEEST",1,"ZA","TRO","2014-11-23"
"2014578854","","IMPALA",1,"NA","TRO","2014-11-27"
"2014578854","","HARTEBEEST",1,"NA","TRO","2014-11-27"
"2014578854","","WATERBUCK",1,"NA","TRO","2014-11-27"
"2014578940","AFRICAN","BUFFALO",1,"ZA","TRO","2014-11-27"
"2014578954","N. AMERICAN BROWN","BEAR",4,"CA","CLA","2014-12-05"
"2014579194","GREAT PEARL","OYSTER",63,"VN","SPR","2014-12-09"
"2014579200","CAPIZ","SHELL",200,"VN","SPR","2014-12-09"
"2014579573","","GEMSBOK",1,"ZA","TRO","2014-11-27"
"2014579573","BLUE","WILDEBEEST",1,"ZA","TRO","2014-11-27"
"2014579573","","IMPALA",1,"ZA","TRO","2014-11-27"
"2014579573","GREATER","KUDU",1,"ZA","TRO","2014-11-27"
"2014579573","","STEENBOK",1,"ZA","TRO","2014-11-27"
"2014579573","COMMON","WARTHOG",1,"ZA","TRO","2014-11-27"
"2014579573","BURCHELL'S","ZEBRA",1,"ZA","TRO","2014-11-27"
"2014579573","","SPRINGBOK",1,"ZA","TRO","2014-11-27"
"2014579573","","HARTEBEEST",1,"ZA","TRO","2014-11-27"
"2014579573","","BLESBOK",1,"ZA","TRO","2014-11-27"
"2014579573","BLACK","WILDEBEEST",1,"ZA","TRO","2014-11-27"
"2014579612","CHACMA","BABOON",1,"NA","TRO","2014-11-27"
"2014579612","GREATER","KUDU",1,"NA","TRO","2014-11-27"
"2014579612","","GEMSBOK",1,"NA","TRO","2014-11-27"
"2014579612","DESERT","WARTHOG",2,"NA","TRO","2014-11-27"
"2014579624","PEARL","MUSSEL",296,"VN","SPR","2014-12-09"
"2014579624","CAPIZ","SHELL",153,"VN","SPR","2014-12-09"
"2014579669","TROCHA","SHELL",1050,"JP","SPR","2014-12-09"
"2014579689","EUROPEAN","RABBIT",1110,"AU","GAR","2014-12-05"
"2014579691","GREAT PEARL","OYSTER",36,"VN","SPR","2014-12-09"
"2014579691","PEARL","MUSSEL",140,"VN","SPR","2014-12-09"
"2014579821","AFRICAN","ELEPHANT",1,"BW","TRO","2014-11-27"
"2014579864","MANILLA","CLAM",1400,"CN","SPR","2014-12-12"
"2014579864","FARRER'S","SCALLOP",1440,"CN","SPR","2014-12-12"
"2014579926","CAPIZ","SHELL",725,"PH","SPR","2014-12-11"
"2014579973","","GEMSBOK",2,"NA","TRO","2014-05-31"
"2014579973","BUSH","DUIKER",1,"NA","TRO","2014-05-31"
"2014579973","DESERT","WARTHOG",1,"NA","TRO","2014-05-31"
"2014579973","GREATER","KUDU",1,"NA","TRO","2014-05-31"
"2014580639","GREATER","KUDU",1,"ZA","TRO","2014-12-03"
"2014580639","","IMPALA",1,"ZA","TRO","2014-12-03"
"2014580639","","BLESBOK",1,"ZA","TRO","2014-12-03"
"2014580639","","SPRINGBOK",1,"ZA","TRO","2014-12-03"
"2014580639","","GEMSBOK",1,"ZA","TRO","2014-12-03"
"2014580639","SOUTHERN AFRICAN","OSTRICH",1,"ZA","TRO","2014-12-03"
"2014580639","BLACK","WILDEBEEST",1,"ZA","TRO","2014-12-03"
"2014580660","COMMON","ELAND",1,"ZA","TRO","2014-11-27"
"2014580887","BLACK","WILDEBEEST",1,"ZA","TRO","2014-11-30"
"2014580887","GREATER","KUDU",1,"ZA","TRO","2014-11-30"
"2014580887","","SPRINGBOK",2,"ZA","TRO","2014-11-30"
"2014580887","BURCHELL'S","ZEBRA",1,"ZA","TRO","2014-11-30"
"2014580887","","HARTEBEEST",1,"ZA","TRO","2014-11-30"
"2014580887","BLUE","WILDEBEEST",1,"ZA","TRO","2014-11-30"
"2014580887","","BLESBOK",1,"ZA","TRO","2014-11-30"
"2014580887","","GEMSBOK",1,"ZA","TRO","2014-11-30"
"2014580887","BUSH","DUIKER",1,"ZA","TRO","2014-11-30"
"2014580887","","IMPALA",1,"ZA","TRO","2014-11-30"
"2014580887","BLACK-BACKED","JACKAL",1,"ZA","TRO","2014-11-30"
"2014580887","DESERT","WARTHOG",1,"ZA","TRO","2014-11-30"
"2014580890","DOVE","SHELL",533,"CN","SPR","2014-12-13"
"2014580890","","OYSTER",392,"CN","SPR","2014-12-13"
"2014580902","OLIVE","FLOUNDER",206,"KR","LIV","2014-12-10"
"2014580910","OLIVE","FLOUNDER",12,"KR","LIV","2014-12-10"
"2014580910","OLIVE","FLOUNDER",16,"KR","LIV","2014-12-10"
"2014580910","OLIVE","FLOUNDER",20,"KR","LIV","2014-12-10"
"2014580910","RIDGED-EYE","FLOUNDER",128,"KR","LIV","2014-12-10"
"2014580910","WHIPARM","OCTOPUS",20,"KR","LIV","2014-12-10"
"2014580910","CHINESE WEATHER","LOACH",2250,"CN","LIV","2014-12-10"
"2014580910","","SEA PINEAPPLE",210,"JP","LIV","2014-12-10"
"2014580910","","SEA CUCUMBER",3000,"KR","LIV","2014-12-10"
"2014580910","","SEA PINEAPPLE",2100,"JP","LIV","2014-12-10"
"2014580910","","SQUID",180,"KR","LIV","2014-12-10"
"2014581073","PEARL","MUSSEL",768,"CN","SPR","2014-12-12"
"2014581461","","LECHWE",1,"ZM","TRO","2014-12-05"
"2014581461","","BUSHBUCK",1,"ZM","TRO","2014-12-05"
"2014581461","SABLE","ANTELOPE",3,"ZM","TRO","2014-12-05"
"2014581461","COMMON","TSESSEBE",1,"ZM","TRO","2014-12-05"
"2014581461","COMMON","WARTHOG",4,"ZM","TUS","2014-12-05"
"2014581509","SWAN","MUSSEL",600,"CN","SPR","2014-12-16"
"2014581788","AMERICAN BLACK","BEAR",1,"CA","RUG","2014-12-09"
"2014582247","NILE","CROCODILE",1,"ZW","TRO","2014-11-19"
"2014582247","AFRICAN","ELEPHANT",1,"ZW","TRO","2014-11-19"
"2014582247","","IMPALA",1,"ZW","TRO","2014-11-19"
"2014582258","CHACMA","BABOON",1,"ZA","TRO","2014-11-28"
"2014582258","BLUE","WILDEBEEST",2,"ZA","TRO","2014-11-28"
"2014582258","","GEMSBOK",3,"ZA","TRO","2014-11-28"
"2014582258","","GIRAFFE",1,"ZA","TRO","2014-11-28"
"2014582258","","IMPALA",3,"ZA","TRO","2014-11-28"
"2014582258","COMMON","WARTHOG",2,"ZA","TRO","2014-11-28"
"2014582258","BURCHELL'S","ZEBRA",2,"ZA","TRO","2014-11-28"
"2014582278","GREAT PEARL","OYSTER",508,"PH","JWL","2014-12-13"
"2014582278","ABALONE","SHELL",295,"NZ","JWL","2014-12-13"
"2014582278","","OYSTER",89,"PF","JWL","2014-12-13"
"2014582278","","SEA FAN",17,"CN","JWL","2014-12-13"
"2014582278","","OYSTER",45,"PH","JWL","2014-12-13"
"2014582288","ABALONE","SHELL",1,"CN","SPR","2014-12-11"
"2014582375","CHACMA","BABOON",1,"ZA","TRO","2014-11-28"
"2014582375","","BLESBOK",2,"ZA","TRO","2014-11-28"
"2014582375","","IMPALA",3,"ZA","TRO","2014-11-28"
"2014582375","COMMON","WARTHOG",2,"ZA","TRO","2014-11-28"
"2014582680","GREATER","KUDU",1,"ZA","TRO","2014-12-08"
"2014582680","BURCHELL'S","ZEBRA",1,"ZA","TRO","2014-12-08"
"2014582680","","IMPALA",1,"ZA","TRO","2014-12-08"
"2014582680","","SPRINGBOK",1,"ZA","TRO","2014-12-08"
"2014582680","BLUE","WILDEBEEST",1,"ZA","TRO","2014-12-08"
"2014582687","","ELK",1,"NZ","TRO","2014-12-09"
"2014582687","DOMESTIC","SHEEP",2,"NZ","TRO","2014-12-09"
"2014583366","PEARL","MUSSEL",11004,"CN","SPR","2014-12-13"
"2014583368","CAPIZ","SHELL",150,"CN","SPR","2014-12-19"
"2014583738","GREATER","KUDU",2,"ZA","HOR","2014-12-09"
"2014583738","CHACMA","BABOON",2,"ZA","TRO","2014-12-09"
"2014583795","COMMON","PHEASANT",3456,"CN","FEA","2014-12-17"
"2014583795","SOUTHERN AFRICAN","OSTRICH",11664,"ZA","FEA","2014-12-17"
"2014584579","ASIAN FAN","SHRIMP",90,"SG","LIV","2014-12-16"
"2014584579","","SHELL",1250,"SG","LIV","2014-12-16"
"2014584883","CAPIZ","SHELL",6936,"PH","SPR","2014-12-18"
"2014584889","CAPIZ","SHELL",2352,"PH","SPR","2014-12-18"
"2014584918","GREATER","KUDU",1,"BW","TRO","2014-11-19"
"2014584976","TROCHA","SHELL",6320,"JP","SPR","2014-12-14"
"2014584980","OTTER","CLAM",25,"ID","SHE","2014-12-15"
"2014584980","","MUSSEL",208,"ID","SHE","2014-12-15"
"2014584980","","BATISSA",98,"ID","SHE","2014-12-15"
"2014584980","ABALONE","SHELL",35,"ID","SHE","2014-12-15"
"2014584980","","OYSTER",50,"ID","SHE","2014-12-15"
"2014584980","BRANCHED","MUREX",2,"ID","SHE","2014-12-15"
"2014584980","CROWN","TURBAN",2,"ID","SHE","2014-12-15"
"2014584980","BULL-MOUTH","HELMET",2,"ID","SHE","2014-12-15"
"2014584980","","SHELL",24,"ID","SHE","2014-12-15"
"2014584980","MONEY","COWRIE",24,"ID","SHE","2014-12-15"
"2014584980","GOLD-RINGER","COWRIE",24,"ID","SHE","2014-12-15"
"2014584980","CAPIZ","SHELL",24,"ID","SHE","2014-12-15"
"2014584980","TROCHA","SHELL",2,"ID","SHE","2014-12-15"
"2014584980","UMBONIUM","SHELL",2,"ID","SHE","2014-12-15"
"2014586088","ASIAN FAN","SHRIMP",75,"TH","LIV","2014-12-17"
"2014586131","BLACK-BACKED","JACKAL",1,"ZA","TRO","2014-12-11"
"2014586131","","BLESBOK",1,"ZA","TRO","2014-12-11"
"2014586131","","IMPALA",1,"ZA","TRO","2014-12-11"
