"rate_spread","population","minority_population","loan_amount","median_family_income","applicant_income","state","year","applicant_race","applicant_ethnicity","company_name"
2.26,6853,27.22999954,120,49500,39,"NC",2014,"Black or African American","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.47,8331,27.78000069,110,68400,48,"TX",2014,"White","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.98,5750,15.27000046,108,68400,69,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.63,8647,17.77000046,119,68400,39,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.63,3180,21.97999954,139,59400,58,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.19,8459,19.26000023,134,55300,43,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.07,4440,43.47000122,128,68400,77,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
3.15,7907,22.64999962,115,68400,54,"TX",2014,"White","Information not provided by applicant in mail, Internet, or telephone application","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.02,5828,13.80000019,157,51600,52,"TX",2014,"White","Information not provided by applicant in mail, Internet, or telephone application","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.94,3770,3.980000019,155,58600,66,"IL",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.9,6970,15.69999981,169,51200,55,"OK",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.22,5400,14.31000042,102,58900,51,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.56,4083,17,108,58900,84,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.82,6212,19.35000038,118,61400,31,"OK",2014,"White","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.49,4140,14.35000038,133,61400,37,"OK",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.59,4726,39.74000168,103,68400,52,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.84,10144,45.56999969,103,68400,70,"TX",2014,"White","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.93,5138,30.09000015,135,55300,72,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.46,4706,60.02999878,154,66700,42,"WA",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","SOUTHWEST STAGE FUNDING LLC (AZ)"
3.4,1362,36.49000168,155,69900,59,"TX",2014,"White","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.05,9514,32.13000107,154,69900,131,"TX",2014,"White","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.03,9514,32.13000107,158,69900,50,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.55,5331,29.72999954,173,69900,78,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.36,1362,36.49000168,135,69900,42,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.35,5657,2.019999981,116,78300,54,"PA",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.11,4862,19.93000031,107,58800,25,"TX",2014,"Black or African American","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.99,5413,32.79000092,122,58800,30,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.91,3954,33.49000168,145,58800,72,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.59,3179,36.65000153,125,58800,40,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.03,5331,29.72999954,163,69900,68,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.99,4078,32.06999969,110,59200,64,"OK",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.32,4292,67.87000275,119,59400,44,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.86,4292,67.87000275,142,59400,57,"TX",2014,"White","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.36,3292,55.00999832,145,59400,67,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.93,5373,5.010000229,103,51000,33,"TN",2014,"Information not provided by applicant in mail, Internet, or telephone application","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.55,3426,21.69000053,148,58800,81,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.63,1613,7.690000057,256,55200,64,"OR",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.92,9342,74.05999756,143,58800,31,"TX",2014,"White","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.21,7557,38.59000015,125,58800,30,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.02,9514,32.13000107,113,69900,48,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.23,3577,15.90999985,125,51600,51,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.14,2490,28.87999916,136,45300,51,"AR",2014,"Black or African American","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.25,3829,35.68000031,119,51600,62,"TX",2014,"White","Information not provided by applicant in mail, Internet, or telephone application","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.24,8541,48.22999954,165,60300,43,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.51,1940,4.329999924,162,45900,52,"KY",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.57,3511,18.22999954,131,59400,53,"TN",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.92,4934,16.25,115,51600,30,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
3.86,2774,10.27000046,127,51600,87,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.59,6234,65.05000305,110,58800,41,"TX",2014,"White","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.61,4554,63.45999908,162,58800,53,"TX",2014,"White","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.97,2825,14.43999958,145,51600,39,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.98,5547,31.32999992,109,51600,76,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.61,4313,68.37000275,112,51600,60,"TX",2014,"White","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.09,3992,37.5,122,54100,76,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.41,2858,21.65999985,128,51600,60,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.97,2214,15.63000011,150,51600,135,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.64,4789,15.90999985,186,51600,72,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.79,3290,81.40000153,118,51600,47,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.59,8093,55.47000122,124,51600,28,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.57,4789,15.90999985,144,51600,48,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.72,4670,9.609999657,214,58300,68,"WA",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.89,6111,4.090000153,102,47100,43,"TN",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.82,3492,59.22000122,140,75400,33,"TX",2014,"White","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.72,6212,16.38999939,185,57500,66,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.55,5626,59.31000137,148,75400,60,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
3.41,3107,12.28999996,101,69100,56,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.02,8008,53.81000137,151,75400,73,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.97,5453,33.74000168,133,75400,31,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.56,5184,18.97999954,123,75400,43,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.36,7782,15.60999966,111,61400,40,"OK",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
3.12,10854,73.62999725,109,75400,27,"TX",2014,"American Indian or Alaska Native","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.36,4835,31.17000008,127,69100,56,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.15,3281,16.37000084,120,56000,54,"LA",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.81,5637,30.80999947,174,68400,88,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.43,2565,41.52000046,130,47200,46,"NM",2014,"White","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.84,3427,39.65999985,166,47200,76,"NM",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.8,12253,64.25,113,68400,56,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.62,5384,25.54000092,152,55300,55,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.42,3593,70.58000183,125,51600,32,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.93,6531,8.930000305,145,51600,35,"TX",2014,"White","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.7,7187,2.279999971,169,78300,49,"PA",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.42,2498,60.00999832,145,58800,45,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.57,2744,36.88000107,113,58800,74,"TX",2014,"White","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.85,3276,13.25,119,58900,45,"TX",2014,"Black or African American","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.62,3830,26.53000069,132,58800,33,"TX",2014,"White","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.08,4920,35.56999969,118,58800,29,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.51,3057,18.35000038,152,58800,39,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.15,3057,18.35000038,110,58800,50,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.23,9514,32.13000107,175,69900,59,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.05,2827,10.05000019,115,51600,63,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.87,2469,30.45999908,150,51600,52,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.79,5534,23.45999908,119,51600,41,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.97,6989,36.31000137,154,51600,87,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.3,7351,48.77999878,102,51600,41,"TX",2014,"White","Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.98,4448,10.06999969,125,51600,54,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.5,6336,24.80999947,126,51600,50,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.64,5411,20.09000015,148,51600,56,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.31,3028,23.12000084,139,51600,69,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.69,4913,19.65999985,113,58800,60,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.85,8089,78.94999695,143,58800,61,"TX",2014,"White","Not Hispanic or Latino","SOUTHWEST STAGE FUNDING LLC (AZ)"
1.6,6692,33.72999954,151,51600,48,"TX",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","SOUTHWEST STAGE FUNDING LLC (AZ)"
2.03,6584,5.829999924,222,58300,81,"LA",2014,"White","Not Hispanic or Latino","ST MARTIN BANK & TRUST COMPANY (LA)"
2.5,2360,38.56000137,146,47100,104,"LA",2014,"White","Not Hispanic or Latino","ST MARTIN BANK & TRUST COMPANY (LA)"
2.4,4368,27.01000023,113,47100,628,"LA",2014,"White","Not Hispanic or Latino","ST MARTIN BANK & TRUST COMPANY (LA)"
1.69,8561,10.77000046,119,73200,38,"ND",2014,"White","Not Hispanic or Latino","STARION FINANCIAL (ND)"
2.72,7063,49.86999893,122,43800,41,"MS",2014,"White","Not Hispanic or Latino","STATE BANK AND TRUST CO (MS)"
2.38,7014,65.30000305,164,43800,129,"MS",2014,"White","Not Hispanic or Latino","STATE BANK AND TRUST CO (MS)"
2.23,7666,18.15999985,124,65700,91,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.7,5889,6.71999979,147,56000,52,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.67,5488,6.360000134,121,49500,69,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.66,5488,6.360000134,102,49500,77,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.68,3043,11.76000023,105,49500,58,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.69,4332,6.579999924,118,56000,70,"NC",2014,"Black or African American","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.75,5889,6.71999979,127,56000,55,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.72,1921,3.539999962,110,56000,39,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.67,4914,6.590000153,120,65500,38,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
2.25,6051,32.31000137,160,49500,103,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.67,4608,28.64999962,104,49500,80,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.69,2712,14.89999962,105,49600,61,"NC",2014,"Black or African American","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.65,5400,47.52000046,112,49500,92,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.73,2252,10.21000004,104,49600,61,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.52,7075,21.29000092,114,75800,87,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.62,7891,27.54999924,110,75800,39,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.66,3280,6.340000153,124,49500,54,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.73,4857,10.35999966,106,59300,55,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
2.22,6549,30.77000046,119,49500,106,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.65,5380,21.63999939,132,49500,71,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.74,2436,21.51000023,126,49500,74,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.69,5926,4.489999771,104,49500,66,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.66,4381,47.84000015,112,49600,52,"NC",2014,"White","Not Hispanic or Latino","STATE EMPLOYEES' CREDIT UNION (NC)"
1.51,3732,21.68000031,171,62000,37,"UT",2014,"White","Not Hispanic or Latino","STEARNS LENDING (CA)"
1.62,5306,11.47999954,196,62000,52,"UT",2014,"White","Not Hispanic or Latino","STEARNS LENDING (CA)"
1.83,13516,11.25,168,53800,48,"UT",2014,"White","Not Hispanic or Latino","STEARNS LENDING (CA)"
1.66,5306,11.47999954,152,62000,37,"UT",2014,"White","Not Hispanic or Latino","STEARNS LENDING (CA)"
2.01,1610,8.199999809,167,76700,57,"CO",2014,"White","Not Hispanic or Latino","STEARNS LENDING (CA)"
1.66,3668,4.610000134,114,60500,38,"VA",2014,"White","Not Hispanic or Latino","STELLARONE BANK (VA)"
2.09,4668,19.60000038,133,66900,40,"WA",2014,"Black or African American","Not Hispanic or Latino","STERLING SAVINGS BANK (WA)"
1.5,4899,12.06000042,142,56800,52,"ID",2014,"White","Not Hispanic or Latino","STERLING SAVINGS BANK (WA)"
1.88,4046,5.610000134,191,63100,39,"WA",2014,"White","Not Hispanic or Latino","STERLING SAVINGS BANK (WA)"
1.86,931,44.58000183,181,66900,70,"WA",2014,"Black or African American","Not Hispanic or Latino","STERLING SAVINGS BANK (WA)"
1.7,2314,7.21999979,129,62400,34,"OR",2014,"White","Not Hispanic or Latino","STERLING SAVINGS BANK (WA)"
1.54,6252,16.22999954,265,66700,90,"WA",2014,"White","Not Hispanic or Latino","STERLING SAVINGS BANK (WA)"
2.11,9654,90.70999908,101,66900,32,"WA",2014,"White","Hispanic or Latino","STERLING SAVINGS BANK (WA)"
1.54,5320,8.43999958,225,88200,80,"WA",2014,"White","Not Hispanic or Latino","STERLING SAVINGS BANK (WA)"
1.5,7745,49.72000122,167,48900,73,"WA",2014,"White","Not Hispanic or Latino","STERLING SAVINGS BANK (WA)"
1.53,6565,19.42000008,140,74000,31,"WA",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","STERLING SAVINGS BANK (WA)"
2.05,6166,27.20999908,107,67000,41,"WA",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","STERLING SAVINGS BANK (WA)"
1.55,4449,18.77000046,123,67000,37,"WA",2014,"White","Not Hispanic or Latino","STERLING SAVINGS BANK (WA)"
1.73,5224,28.70999908,123,59500,41,"WA",2014,"White","Hispanic or Latino","STERLING SAVINGS BANK (WA)"
1.65,3098,4.199999809,106,58300,26,"MT",2014,"White","Not Hispanic or Latino","STOCKMAN BANK OF MONTANA (MT)"
2.62,1756,4.610000134,211,64500,215,"MT",2014,"White","Not Hispanic or Latino","STOCKMAN BANK OF MONTANA (MT)"
